claim_id,policy_id,customer_id,age,gender,region,policy_type,premium,claim_amount,claim_date,accident_type,vehicle_age,has_previous_claims,claim_status,hospital_visits,settlement_amount,fraud_flag,description
CLM507668,POL100938,CUST201569,27,other,nakuru,fire & theft,23581.84,68476.39,2020-08-02,fire,3.0,True,rejected,0,0.0,True,small scratch while parking
CLM503373,POL101112,CUST200761,37,other,eldoret,comprehensive,12353.41,33395.07,2023-04-25,slip,4.0,True,closed,2,33395.07,True,vehicle theft reported
CLM509014,POL100204,CUST200758,26,other,mombasa,comprehensive,5176.9,1346.85,,theft,3.0,True,open,1,0.0,True,minor bumper damage
CLM505153,POL100873,CUST200022,29,male,nairobi,third-party,19702.4,394.2,2023-06-20,fire,10.0,True,closed,0,394.2,True,vehicle theft reported
CLM501921,POL101035,CUST200449,41,female,nairobi,third-party,12576.92,13492.9,2019-05-19,unknown,0.0,True,closed,0,13492.9,True,duplicate submission
CLM508405,POL101213,CUST201708,31,female,nakuru,third-party,7195.23,110543.33,2021-06-15,fire,3.0,True,closed,1,110543.33,True,claim processing - awaiting docs
CLM500777,POL100942,CUST201421,41,female,kisumu,third-party,18185.18,19131.38,2023-10-19,unknown,2.0,True,settled,0,19131.38,True,claim for water damage (flood)
CLM511820,POL100126,CUST202559,52,male,nakuru,third-party,6039.05,24065.62,2023-10-31,slip,5.0,True,closed,0,24065.62,True,claim processing - awaiting docs
CLM503192,POL101020,CUST201354,41,female,unknown,fire & theft,11554.16,28581.16,2023-01-17,rollover,8.0,True,closed,2,28581.16,True,vehicle theft reported
CLM511717,POL101227,CUST202068,45,female,naivasha,comprehensive,20849.03,97805.98,2018-02-23,unknown,6.0,True,open,0,0.0,True,fire damage in engine
CLM500654,POL101143,CUST200460,52,female,coast,fire & theft,16590.36,44473.58,2018-12-26,theft,6.0,True,open,1,0.0,True,small scratch while parking
CLM503607,POL101296,CUST201470,41,male,mombasa,fire & theft,13399.35,20344.16,2020-05-05,fire,7.0,True,closed,3,20344.16,True,major collision - multiple injuries
CLM503015,POL100946,CUST201492,27,female,nairobi,third-party,17084.59,40490.45,2018-06-04,unknown,0.0,True,pending,1,0.0,True,unknown cause
CLM502137,POL100194,CUST200370,35,female,coast,third-party,1000.0,1669.62,2022-11-04,unknown,7.0,True,pending,3,0.0,True,rear ended on highway
CLM507040,POL101022,CUST200033,45,other,coast,third-party,15703.19,312.74,2021-10-14,fire,0.0,True,pending,1,0.0,True,fire damage in engine
CLM505787,POL100857,CUST202281,25,male,kisumu,comprehensive,9994.51,4391.52,2023-03-18,unknown,1.0,True,open,3,0.0,True,small scratch while parking
CLM507767,POL100442,CUST201604,53,female,naivasha,fire & theft,9628.78,49452.5,2021-06-10,unknown,5.0,True,open,0,0.0,True,duplicate submission
CLM505736,POL100497,CUST200641,46,female,coast,third-party,1000.0,16446.21,2021-09-08,slip,3.0,True,settled,1,16446.21,True,small scratch while parking
CLM500071,POL100755,CUST201175,32,male,naivasha,comprehensive,9108.7,28692.57,2023-09-08,rear-end,3.0,True,settled,1,28692.57,True,fire damage in engine
CLM504548,POL100710,CUST202537,33,female,nakuru,third-party,1000.0,22988.04,,rear-end,0.0,True,closed,0,22988.04,True,vehicle theft reported
CLM500688,POL100703,CUST200749,54,male,kisumu,third-party,20657.49,34687.78,2022-10-29,head-on,6.0,True,rejected,0,0.0,True,duplicate submission
CLM504949,POL100888,CUST200963,19,other,eldoret,comprehensive,9454.32,17205.74,2019-11-04,rollover,9.0,True,rejected,2,0.0,True,small scratch while parking
CLM506507,POL100877,CUST202229,34,female,nairobi,comprehensive,25374.19,6719.9,2019-06-17,fire,0.0,True,open,1,0.0,True,vehicle theft reported
CLM503639,POL100798,CUST201931,49,male,nakuru,comprehensive,13460.38,18309.85,2022-12-03,theft,5.0,True,rejected,1,0.0,True,claim processing - awaiting docs
CLM511763,POL101071,CUST202000,47,male,nakuru,fire & theft,15288.5,34051.11,2022-05-07,fire,4.0,True,closed,2,34051.11,True,fire damage in engine
CLM508484,POL101228,CUST201826,48,male,naivasha,fire & theft,15251.52,34524.14,2020-02-06,rollover,5.0,True,settled,0,34524.14,True,unknown cause
CLM501183,POL100594,CUST200027,57,male,mombasa,third-party,1000.0,11025.64,2019-05-09,side-impact,5.0,True,closed,1,11025.64,True,fire damage in engine
CLM502362,POL100259,CUST200186,35,male,nakuru,fire & theft,21912.92,180089.54,2023-03-11,rear-end,2.0,True,rejected,1,0.0,True,small scratch while parking
CLM503724,POL101007,CUST201267,26,other,nairobi,comprehensive,17169.47,18020.29,2021-04-29,slip,5.0,True,pending,1,0.0,True,rear ended on highway
CLM508667,POL101262,CUST200566,41,male,coast,fire & theft,16451.95,37030.19,2024-01-24,slip,6.0,True,pending,1,0.0,True,minor bumper damage
CLM508483,POL100854,CUST201271,20,female,coast,third-party,21997.08,32615.43,2024-05-15,theft,7.0,True,settled,3,32615.43,True,small scratch while parking
CLM510294,POL100876,CUST200946,47,female,naivasha,third-party,23679.43,10741.07,2018-07-13,slip,8.0,True,closed,1,10741.07,True,vehicle theft reported
CLM504661,POL101221,CUST200311,20,male,nairobi,fire & theft,2740.96,26564.5,2020-04-12,theft,1.0,True,closed,1,26564.5,True,slip and fall - claim for medical
CLM507284,POL100596,CUST201584,51,female,eldoret,fire & theft,20149.4,34083.27,2019-11-06,rear-end,0.0,True,closed,0,34083.27,True,fire damage in engine
CLM507720,POL100430,CUST201984,47,female,mombasa,comprehensive,17511.3,20206.69,2023-12-02,side-impact,1.0,True,open,0,0.0,True,fire damage in engine
CLM503626,POL100933,CUST202246,44,male,mombasa,fire & theft,19114.12,13120.51,2024-09-29,slip,10.0,True,settled,1,13120.51,True,claim processing - awaiting docs
CLM509784,POL100086,CUST201281,31,other,naivasha,fire & theft,18881.69,1960.35,2021-03-27,rear-end,0.0,True,pending,1,0.0,True,rear ended on highway
CLM508118,POL100381,CUST202524,55,female,mombasa,fire & theft,8814.98,236116.97,2021-03-22,theft,1.0,True,pending,0,0.0,True,unknown cause
CLM511301,POL101095,CUST201177,38,female,naivasha,comprehensive,10468.12,11147.79,2018-01-05,rear-end,7.0,True,closed,2,11147.79,True,major collision - multiple injuries
CLM506478,POL100600,CUST200483,46,male,nairobi,third-party,1983.28,21472.68,2024-01-29,fire,6.0,True,rejected,1,0.0,True,vehicle theft reported
CLM506702,POL100321,CUST201990,42,male,eldoret,third-party,7160.6,24164.17,2020-11-15,slip,6.0,True,settled,2,24164.17,True,claim processing - awaiting docs
CLM503734,POL100406,CUST200915,63,male,nairobi,fire & theft,17509.73,19441.61,2020-04-28,unknown,5.0,True,rejected,0,0.0,True,customer reports theft
CLM504376,POL100348,CUST201656,40,female,nairobi,third-party,18980.98,2046.31,2021-09-23,theft,3.0,True,closed,1,2046.31,True,claim processing - awaiting docs
CLM503007,POL100270,CUST200839,42,female,nairobi,third-party,15296.12,111560.05,2020-07-15,head-on,6.0,True,settled,1,111560.05,True,duplicate submission
CLM509447,POL101011,CUST201553,54,male,coast,comprehensive,18011.34,8742.29,,unknown,1.0,True,closed,2,8742.29,True,vehicle theft reported
CLM505054,POL100848,CUST201903,53,male,kisumu,fire & theft,1000.0,15756.86,2024-09-20,slip,10.0,True,closed,0,15756.86,True,claim processing - awaiting docs
CLM511363,POL100217,CUST200990,67,male,coast,third-party,15249.06,31974.33,2019-12-29,head-on,7.0,True,settled,1,31974.33,True,duplicate submission
CLM511902,POL100661,CUST202314,37,male,coast,third-party,20559.11,32017.26,2018-02-13,head-on,8.0,True,open,2,0.0,True,duplicate submission
CLM502576,POL100412,CUST201499,44,female,coast,third-party,8451.03,130888.6,2019-05-02,theft,1.0,True,settled,0,130888.6,True,major collision - multiple injuries
CLM506077,POL100281,CUST200373,58,other,nakuru,fire & theft,1000.0,27554.81,2020-01-03,side-impact,10.0,True,closed,1,27554.81,True,duplicate submission
CLM502449,POL100157,CUST201373,32,male,eldoret,third-party,9812.68,21990.27,2020-12-20,rollover,3.0,True,open,2,0.0,True,small scratch while parking
CLM509436,POL100026,CUST201982,36,other,mombasa,comprehensive,11343.88,19371.41,2021-07-14,unknown,7.0,True,open,0,0.0,True,fire damage in engine
CLM502210,POL100608,CUST202521,48,male,mombasa,comprehensive,23203.25,3542.09,2018-10-12,slip,2.0,True,settled,3,3542.09,True,small scratch while parking
CLM500564,POL100127,CUST200965,44,other,nairobi,fire & theft,23235.66,228508.38,2018-05-25,slip,1.0,True,pending,1,0.0,True,claim for water damage (flood)
CLM500317,POL100305,CUST201943,46,other,mombasa,third-party,8468.77,22872.6,2018-06-26,rollover,5.0,True,closed,3,22872.6,True,claim processing - awaiting docs
CLM509506,POL100568,CUST202350,46,other,nairobi,third-party,20819.61,172220.68,2023-09-13,slip,6.0,True,open,1,0.0,True,rear ended on highway
CLM509937,POL100453,CUST201981,41,other,naivasha,fire & theft,10177.23,23459.04,2023-10-22,side-impact,1.0,True,settled,0,23459.04,True,minor bumper damage
CLM510413,POL101002,CUST201993,28,male,eldoret,third-party,14626.3,21410.91,2018-03-05,unknown,4.0,True,rejected,0,0.0,True,slip and fall - claim for medical
CLM508899,POL100677,CUST202221,44,male,mombasa,third-party,8415.68,31332.76,2024-01-07,unknown,2.0,True,closed,1,31332.76,True,major collision - multiple injuries
CLM507941,POL101164,CUST200323,19,male,nakuru,comprehensive,25794.59,28597.12,2018-04-14,head-on,2.0,True,settled,0,28597.12,True,minor bumper damage
CLM501338,POL100864,CUST202483,49,female,nakuru,fire & theft,21972.45,24907.56,2021-12-29,side-impact,1.0,True,settled,1,24907.56,True,customer reports theft
CLM502898,POL101256,CUST200087,64,male,mombasa,third-party,4169.74,29374.09,2022-10-12,theft,0.0,True,settled,2,29374.09,True,claim processing - awaiting docs
CLM508199,POL100956,CUST201263,34,female,naivasha,third-party,7410.92,155028.28,2023-03-11,rear-end,6.0,True,open,1,0.0,True,major collision - multiple injuries
CLM508384,POL101044,CUST202187,23,other,nakuru,comprehensive,14020.67,15856.98,2019-04-13,fire,10.0,True,settled,1,15856.98,True,claim for water damage (flood)
CLM509026,POL100942,CUST202298,49,female,coast,comprehensive,15838.83,1870.84,2024-09-14,side-impact,0.0,True,settled,4,1870.84,True,unknown cause
CLM511514,POL101016,CUST200285,56,male,nairobi,fire & theft,20080.19,24394.38,2021-10-08,rollover,5.0,True,rejected,4,0.0,True,fire damage in engine
CLM506067,POL101115,CUST200990,40,male,nakuru,fire & theft,34569.14,43809.09,2021-04-17,unknown,5.0,True,open,1,0.0,True,claim processing - awaiting docs
CLM501998,POL100521,CUST201864,27,female,nairobi,third-party,20810.18,19508.35,2018-09-28,unknown,2.0,True,closed,0,19508.35,True,claim processing - awaiting docs
CLM506371,POL100840,CUST200562,47,female,naivasha,fire & theft,1000.0,14433.64,2020-09-03,unknown,6.0,True,rejected,0,0.0,True,minor bumper damage
CLM501149,POL101083,CUST200588,46,other,nakuru,comprehensive,12387.71,2436.13,2022-06-27,slip,5.0,True,settled,0,2436.13,True,minor bumper damage
CLM506059,POL101001,CUST201315,46,female,coast,fire & theft,16403.91,9404.25,2023-02-18,unknown,8.0,True,pending,2,0.0,True,claim processing - awaiting docs
CLM500765,POL101187,CUST202456,51,other,nakuru,third-party,3799.43,28808.94,2018-12-02,head-on,4.0,True,rejected,0,0.0,True,unknown cause
CLM501838,POL100520,CUST200099,28,other,mombasa,third-party,19559.21,32957.42,2021-12-21,rear-end,10.0,True,settled,4,32957.42,True,claim processing - awaiting docs
CLM508216,POL100710,CUST200082,61,male,eldoret,fire & theft,16322.94,2525.89,2022-08-14,head-on,7.0,True,pending,0,0.0,True,claim processing - awaiting docs
CLM507011,POL100360,CUST201902,25,other,mombasa,fire & theft,8973.5,18041.71,2019-03-30,theft,4.0,True,open,1,0.0,True,customer reports theft
CLM502520,POL100990,CUST200033,43,male,mombasa,third-party,1000.0,120669.21,2022-02-21,theft,11.0,True,pending,1,0.0,True,claim for water damage (flood)
CLM506294,POL100311,CUST201522,31,female,mombasa,third-party,16361.47,19990.66,2021-07-01,rollover,3.0,True,settled,0,19990.66,True,small scratch while parking
CLM502100,POL100755,CUST201052,31,male,naivasha,comprehensive,15612.64,29437.7,2019-04-15,unknown,0.0,True,open,2,0.0,True,slip and fall - claim for medical
CLM502124,POL101265,CUST202020,46,female,mombasa,fire & theft,9241.93,134872.71,2021-07-17,unknown,10.0,True,pending,3,0.0,True,claim processing - awaiting docs
CLM510456,POL100507,CUST201271,47,male,eldoret,comprehensive,18005.7,7929.93,2021-11-10,theft,14.0,True,closed,2,7929.93,True,slip and fall - claim for medical
CLM508049,POL101193,CUST202491,44,male,eldoret,fire & theft,16240.56,47008.59,2019-03-26,slip,4.0,True,closed,1,47008.59,True,duplicate submission
CLM506408,POL100373,CUST200378,30,male,mombasa,comprehensive,13240.44,17613.89,2024-01-19,rollover,4.0,True,closed,0,17613.89,True,claim for water damage (flood)
CLM506404,POL100479,CUST200057,35,male,nairobi,comprehensive,13541.23,33948.18,2018-05-17,rollover,4.0,True,pending,1,0.0,True,duplicate submission
CLM510672,POL101000,CUST202593,44,female,nairobi,third-party,28538.86,34494.65,2019-05-19,theft,2.0,True,settled,2,34494.65,True,major collision - multiple injuries
CLM511718,POL100377,CUST200253,18,female,nairobi,fire & theft,20044.03,114908.16,2021-07-02,rear-end,1.0,True,settled,2,114908.16,True,slip and fall - claim for medical
CLM506260,POL100170,CUST200583,35,other,nakuru,comprehensive,18791.55,4811.9,2023-08-29,slip,7.0,True,open,0,0.0,True,customer reports theft
CLM505420,POL101256,CUST200288,38,female,nairobi,comprehensive,1000.0,18623.51,2019-01-16,unknown,6.0,True,pending,1,0.0,True,major collision - multiple injuries
CLM504140,POL100824,CUST202473,46,female,eldoret,comprehensive,19117.09,31636.59,2023-01-16,unknown,2.0,True,pending,0,0.0,True,major collision - multiple injuries
CLM507115,POL100139,CUST200032,26,other,nakuru,comprehensive,2266.9,41254.64,2020-09-02,theft,0.0,True,pending,1,0.0,True,small scratch while parking
CLM500883,POL100331,CUST200227,31,female,mombasa,comprehensive,14160.26,205151.17,2023-04-04,side-impact,4.0,True,rejected,0,0.0,True,fire damage in engine
CLM500517,POL100618,CUST201257,26,male,naivasha,fire & theft,30942.66,8310.57,2023-02-11,unknown,5.0,True,closed,1,8310.57,True,vehicle theft reported
CLM502924,POL100637,CUST200933,29,other,naivasha,comprehensive,15720.67,22530.84,2021-12-27,unknown,5.0,True,pending,2,0.0,True,vehicle theft reported
CLM508969,POL100256,CUST201609,43,male,eldoret,fire & theft,21539.65,16780.8,2019-09-13,theft,6.0,True,settled,1,16780.8,True,major collision - multiple injuries
CLM508260,POL100008,CUST202490,40,female,eldoret,fire & theft,3072.87,37729.03,2022-09-04,unknown,0.0,True,closed,1,37729.03,True,unknown cause
CLM506236,POL101286,CUST202352,38,other,naivasha,fire & theft,6731.0,14748.67,2019-01-09,side-impact,2.0,True,open,0,0.0,True,unknown cause
CLM511050,POL100783,CUST200905,18,male,nakuru,third-party,15137.76,26219.63,2019-07-17,head-on,6.0,True,open,1,0.0,True,small scratch while parking
CLM509195,POL100129,CUST200560,53,female,nakuru,fire & theft,21826.01,22263.34,2022-08-19,slip,6.0,True,settled,2,22263.34,True,unknown cause
CLM505163,POL100717,CUST201701,44,male,mombasa,third-party,1734.43,3463.44,2022-10-08,side-impact,7.0,True,settled,0,3463.44,True,fire damage in engine
CLM510308,POL101125,CUST201762,36,male,mombasa,fire & theft,7306.15,21174.95,2021-03-12,theft,8.0,True,closed,1,21174.95,True,minor bumper damage
CLM501292,POL101203,CUST202260,49,male,mombasa,third-party,16845.69,21526.83,2018-03-25,slip,5.0,True,closed,2,21526.83,True,unknown cause
CLM511863,POL100355,CUST200340,46,other,nakuru,fire & theft,1914.55,20940.4,2019-09-28,rear-end,2.0,True,settled,0,20940.4,True,claim processing - awaiting docs
CLM502144,POL100285,CUST200516,22,female,mombasa,third-party,21597.35,289801.92,2024-04-03,rollover,5.0,True,settled,1,289801.92,True,customer reports theft
CLM504045,POL100977,CUST201809,36,female,coast,comprehensive,10457.37,27429.36,2021-03-29,side-impact,4.0,True,rejected,2,0.0,True,claim processing - awaiting docs
CLM505715,POL100452,CUST201256,40,female,kisumu,comprehensive,4474.92,720.9,2022-03-12,unknown,0.0,True,settled,1,720.9,True,slip and fall - claim for medical
CLM502211,POL100645,CUST202441,60,male,nairobi,fire & theft,14184.78,30488.77,2019-04-26,rollover,7.0,True,settled,0,30488.77,True,duplicate submission
CLM502309,POL100478,CUST201262,43,female,nairobi,fire & theft,21141.36,21480.56,2020-02-08,unknown,1.0,True,rejected,1,0.0,True,vehicle theft reported
CLM507799,POL100905,CUST200406,34,female,nairobi,fire & theft,25124.39,4086.71,2022-12-17,unknown,8.0,True,settled,1,4086.71,True,claim for water damage (flood)
CLM500083,POL100074,CUST200782,52,male,nairobi,comprehensive,10384.87,225212.29,2021-09-21,slip,1.0,True,pending,2,0.0,True,fire damage in engine
CLM504232,POL100016,CUST202117,55,female,nairobi,comprehensive,1000.0,376870.5,2020-06-22,side-impact,6.0,True,pending,1,0.0,True,rear ended on highway
CLM500028,POL100451,CUST201999,72,female,kisumu,fire & theft,20005.34,7142.64,2022-05-12,slip,1.0,True,closed,3,7142.64,True,claim processing - awaiting docs
CLM508552,POL100537,CUST202156,41,female,nairobi,fire & theft,7225.51,8533.4,2021-06-10,unknown,3.0,True,open,0,0.0,True,claim for water damage (flood)
CLM507838,POL101228,CUST201551,36,male,eldoret,fire & theft,21380.25,13476.29,2023-09-12,theft,4.0,True,closed,2,13476.29,True,rear ended on highway
CLM500269,POL100804,CUST200562,42,male,naivasha,fire & theft,24774.4,46243.72,2020-07-20,slip,1.0,True,closed,1,46243.72,True,minor bumper damage
CLM509842,POL100958,CUST201566,62,male,naivasha,fire & theft,19562.82,25219.97,2021-12-16,unknown,10.0,True,open,3,0.0,True,unknown cause
CLM509296,POL101095,CUST200087,42,male,nakuru,third-party,24950.42,7276.99,2024-06-13,slip,6.0,True,closed,1,7276.99,True,fire damage in engine
CLM506556,POL100848,CUST200762,58,male,mombasa,fire & theft,10414.57,8126.84,2021-06-20,rollover,10.0,True,rejected,1,0.0,True,vehicle theft reported
CLM503132,POL100232,CUST200534,20,female,naivasha,fire & theft,27419.84,23686.78,2023-10-30,fire,1.0,True,settled,1,23686.78,True,duplicate submission
CLM502558,POL101297,CUST202072,47,female,nairobi,third-party,14721.76,15746.19,2022-08-08,head-on,9.0,True,rejected,0,0.0,True,claim processing - awaiting docs
CLM504559,POL100085,CUST201712,54,male,eldoret,fire & theft,21157.46,37821.79,2020-05-18,unknown,7.0,True,closed,1,37821.79,True,minor bumper damage
CLM507116,POL100314,CUST201044,39,female,mombasa,comprehensive,9526.33,21459.43,2022-08-20,rear-end,2.0,True,pending,1,0.0,True,customer reports theft
CLM511026,POL100385,CUST201760,61,female,coast,comprehensive,13008.38,2627.79,,head-on,7.0,True,pending,1,0.0,True,small scratch while parking
CLM506436,POL100079,CUST200016,20,female,coast,fire & theft,27402.98,142545.2,2021-08-15,head-on,7.0,True,pending,2,0.0,True,vehicle theft reported
CLM505789,POL101113,CUST200994,45,female,nakuru,third-party,11054.91,33633.68,2022-12-18,slip,3.0,True,settled,0,33633.68,True,claim processing - awaiting docs
CLM507522,POL100520,CUST200194,29,female,coast,fire & theft,24300.4,446.32,2021-12-02,slip,5.0,True,closed,0,446.32,True,claim for water damage (flood)
CLM507424,POL100640,CUST202012,38,male,coast,third-party,30054.08,12794.15,2022-07-07,theft,5.0,True,pending,2,0.0,True,claim for water damage (flood)
CLM504364,POL101166,CUST200056,46,other,nairobi,comprehensive,15959.41,4862.2,2020-05-16,unknown,6.0,True,rejected,1,0.0,True,small scratch while parking
CLM507768,POL101288,CUST200022,46,male,nairobi,unknown,17211.25,39944.27,2022-01-31,head-on,2.0,True,closed,1,39944.27,True,vehicle theft reported
CLM511434,POL100685,CUST200586,50,male,nairobi,comprehensive,13671.21,30701.95,2021-09-15,rear-end,5.0,True,settled,2,30701.95,True,major collision - multiple injuries
CLM503003,POL100071,CUST202324,59,male,unknown,third-party,21790.69,25944.07,2018-04-12,rear-end,7.0,True,closed,4,25944.07,True,unknown cause
CLM509138,POL100567,CUST202343,30,male,coast,fire & theft,24905.81,16339.6,2022-09-27,theft,4.0,True,rejected,0,0.0,True,unknown cause
CLM504117,POL100982,CUST200006,31,male,eldoret,fire & theft,17593.61,194451.35,2018-09-10,unknown,1.0,True,settled,1,194451.35,True,rear ended on highway
CLM511736,POL101226,CUST202510,47,male,naivasha,comprehensive,27273.3,2279.19,2020-08-22,fire,9.0,True,rejected,4,0.0,True,major collision - multiple injuries
CLM509273,POL100811,CUST202156,57,male,nairobi,comprehensive,19986.13,1515.64,2024-07-04,fire,0.0,True,closed,1,1515.64,True,customer reports theft
CLM511825,POL100496,CUST202539,38,other,nakuru,third-party,17139.57,28522.36,2020-07-07,slip,3.0,True,closed,4,28522.36,True,major collision - multiple injuries
CLM504247,POL101150,CUST201204,48,male,coast,fire & theft,1000.0,15727.52,2020-10-21,slip,3.0,True,settled,0,15727.52,True,fire damage in engine
CLM503281,POL100305,CUST202181,58,male,coast,unknown,3762.78,144630.02,2022-02-16,slip,3.0,True,settled,3,144630.02,True,duplicate submission
CLM506362,POL100214,CUST201107,41,male,nairobi,fire & theft,5287.07,33938.39,2024-04-09,theft,1.0,True,settled,0,33938.39,True,unknown cause
CLM501059,POL100174,CUST202213,44,other,naivasha,fire & theft,5586.84,33921.36,2021-03-23,fire,0.0,True,settled,0,33921.36,True,claim for water damage (flood)
CLM502046,POL100371,CUST201867,33,other,kisumu,third-party,21606.82,7942.95,2021-10-20,side-impact,3.0,True,settled,0,7942.95,True,minor bumper damage
CLM508168,POL100128,CUST201649,51,other,nakuru,comprehensive,2612.71,32791.76,2021-12-25,rear-end,8.0,True,closed,1,32791.76,True,claim for water damage (flood)
CLM507104,POL100148,CUST200969,47,other,coast,fire & theft,10782.09,35456.13,2023-02-11,slip,3.0,True,settled,0,35456.13,True,rear ended on highway
CLM510590,POL101043,CUST201058,43,female,coast,third-party,4086.7,33391.7,2018-09-30,unknown,4.0,True,closed,0,33391.7,True,customer reports theft
CLM503486,POL100009,CUST201799,38,female,nairobi,fire & theft,26095.27,47295.09,2024-04-16,slip,4.0,True,rejected,0,0.0,True,fire damage in engine
CLM508775,POL100446,CUST201669,30,male,nairobi,third-party,24178.62,124576.13,2020-10-16,theft,6.0,True,pending,1,0.0,True,duplicate submission
CLM508992,POL100127,CUST200370,21,female,eldoret,third-party,13549.19,27534.63,2020-03-10,unknown,5.0,True,pending,2,0.0,True,slip and fall - claim for medical
CLM501772,POL100552,CUST201805,23,male,nairobi,third-party,14679.7,42995.19,2019-11-26,theft,4.0,True,closed,1,42995.19,True,claim processing - awaiting docs
CLM500954,POL100478,CUST200408,35,male,nairobi,fire & theft,17528.55,11509.78,2022-08-05,rear-end,3.0,True,settled,0,11509.78,True,slip and fall - claim for medical
CLM504195,POL100584,CUST201244,52,female,mombasa,third-party,25966.81,147376.83,2024-06-03,head-on,6.0,True,open,1,0.0,True,minor bumper damage
CLM507314,POL100882,CUST201169,40,female,coast,comprehensive,8345.59,8586.61,2020-05-10,rear-end,8.0,True,closed,0,8586.61,True,slip and fall - claim for medical
CLM507272,POL100678,CUST202194,40,male,nairobi,comprehensive,11402.29,36458.39,2018-07-11,unknown,4.0,True,closed,0,36458.39,True,rear ended on highway
CLM508542,POL100292,CUST201789,53,female,eldoret,comprehensive,23517.45,17891.62,,rollover,0.0,True,settled,1,17891.62,True,vehicle theft reported
CLM502283,POL100112,CUST201246,35,female,eldoret,third-party,12410.81,16599.6,2018-07-11,unknown,7.0,True,settled,2,16599.6,True,small scratch while parking
CLM501527,POL100791,CUST201856,27,male,kisumu,comprehensive,16815.46,5783.96,2023-02-23,theft,8.0,True,settled,0,5783.96,True,unknown cause
CLM500044,POL100416,CUST201093,65,female,kisumu,fire & theft,20494.79,156387.52,2023-09-06,theft,6.0,True,closed,1,156387.52,True,claim for water damage (flood)
CLM503917,POL100480,CUST200614,50,female,nairobi,comprehensive,15451.97,57368.72,2019-03-03,rollover,0.0,True,closed,1,57368.72,True,minor bumper damage
CLM507927,POL100475,CUST200079,37,female,nairobi,comprehensive,19802.89,79000.86,2018-07-29,slip,8.0,True,closed,0,79000.86,True,customer reports theft
CLM501663,POL100789,CUST202213,36,male,naivasha,comprehensive,13759.61,22502.98,2022-02-22,fire,0.0,True,settled,2,22502.98,True,fire damage in engine
CLM504719,POL100863,CUST201247,29,female,eldoret,comprehensive,1000.0,98886.22,2024-07-06,rollover,11.0,True,pending,2,0.0,True,small scratch while parking
CLM506640,POL100964,CUST200840,24,male,coast,fire & theft,19400.69,3202.19,2018-12-01,head-on,3.0,True,closed,0,3202.19,True,fire damage in engine
CLM510580,POL100843,CUST201175,37,other,kisumu,fire & theft,13673.82,13343.88,2024-08-21,rear-end,3.0,True,rejected,1,0.0,True,vehicle theft reported
CLM505484,POL100512,CUST201878,30,male,nakuru,third-party,2383.45,12594.83,2020-05-29,theft,3.0,True,settled,2,12594.83,True,claim for water damage (flood)
CLM508776,POL100639,CUST201627,26,other,eldoret,comprehensive,10727.41,6427.48,2020-10-22,fire,3.0,True,settled,1,6427.48,True,duplicate submission
CLM503016,POL100628,CUST200884,35,female,mombasa,comprehensive,16711.54,18750.03,2019-10-23,slip,0.0,True,settled,0,18750.03,True,major collision - multiple injuries
CLM507719,POL100673,CUST200145,30,male,coast,fire & theft,18205.35,25360.66,2022-06-18,fire,6.0,True,closed,1,25360.66,True,claim for water damage (flood)
CLM504895,POL100088,CUST201657,52,female,coast,fire & theft,19865.1,21799.22,2018-10-17,rear-end,3.0,True,settled,1,21799.22,True,claim processing - awaiting docs
CLM503964,POL100031,CUST202504,46,male,nairobi,comprehensive,17270.52,14322.59,2022-03-31,rear-end,6.0,True,pending,0,0.0,True,claim processing - awaiting docs
CLM508920,POL100428,CUST201770,47,male,nakuru,third-party,15941.72,3272.94,2022-07-19,fire,1.0,True,rejected,1,0.0,True,fire damage in engine
CLM510240,POL101110,CUST200457,36,female,naivasha,fire & theft,20574.22,24812.7,2018-04-20,rear-end,7.0,True,open,0,0.0,True,fire damage in engine
CLM500788,POL101130,CUST202407,54,male,naivasha,third-party,16460.3,206425.93,2018-05-19,rollover,4.0,True,open,0,0.0,True,small scratch while parking
CLM508934,POL100283,CUST201779,53,female,eldoret,comprehensive,1000.0,2186.59,2019-12-27,rear-end,3.0,True,settled,0,2186.59,True,minor bumper damage
CLM507148,POL100589,CUST200301,63,male,nairobi,fire & theft,15268.04,104.01,2018-12-16,theft,8.0,True,settled,0,104.01,True,minor bumper damage
CLM507124,POL100645,CUST200670,54,female,coast,third-party,10298.47,39127.01,2019-11-27,unknown,3.0,True,pending,0,0.0,True,duplicate submission
CLM506560,POL101288,CUST201913,57,female,eldoret,unknown,23981.97,26859.47,2022-12-12,unknown,7.0,True,pending,0,0.0,True,rear ended on highway
CLM507997,POL100037,CUST201070,18,female,nairobi,unknown,23010.47,33840.99,2020-06-25,rear-end,8.0,True,settled,0,33840.99,True,fire damage in engine
CLM505856,POL100192,CUST200654,19,female,eldoret,comprehensive,10918.66,2632.45,2019-05-17,unknown,7.0,True,settled,1,2632.45,True,customer reports theft
CLM511881,POL100826,CUST200840,50,other,nairobi,third-party,8473.95,9624.38,2023-03-21,head-on,5.0,True,closed,1,9624.38,True,slip and fall - claim for medical
CLM508637,POL100974,CUST201097,25,female,nairobi,comprehensive,10679.31,25461.45,2024-07-01,rollover,4.0,True,settled,0,25461.45,True,major collision - multiple injuries
