claim_id,policy_id,customer_id,age,gender,region,policy_type,premium,claim_amount,claim_date,accident_type,vehicle_age,has_previous_claims,claim_status,hospital_visits,settlement_amount,fraud_flag,description
CLM506864,POL100910,CUST201333,40,F,Eldoret,Comprehensive ,25707.31,41211.66,11-06-2023,Slip,1,no,Rejected,1,30340.92,No,Rear ended on highway
CLM503428,POL101137,CUST201044,50,Female,nakuru,Comprehensive,18814.18,62264.8,2023/05/02,unknown,2,Yes,Settled ,1,34371.12,no,Unknown cause
CLM509972,POL101129,CUST201263,25,Unknown,Nakuru,fire & theft,15644.91,9180.09,"Apr 08, 2018",Rear-end,6,No,Settled,1,7129.33,Yes,Minor bumper damage
CLM507810,POL101150,CUST202574,34,male,Nairobi ,fire & theft,26899.02,33438.18,24-04-2024,Fire,7,yes,Settled ,3,27286.09,0,customer reports theft
CLM505477,POL100208,CUST201811,37,male,eldoret,Third-Party,23449.82,4032.14,"Nov 21, 2019",Head-on,4,no,Rejected,0,2063.03,no,Claim processing - awaiting docs
CLM502486,POL100933,CUST200419,49,Unknown, coast,Fire & Theft,11170.46,21755.74,"Jan 01, 2021",Unknown,4,yes,Closed,1,12002.33,yes,Fire damage in engine
CLM508271,POL100493,CUST201144,26,,NAIROBI,Comprehensive,7866.03,49092.61,2024/01/03,Head-on,11,Yes,closed,1,28984.85,,Unknown cause
CLM504378,POL100567,CUST202013,39,male,Nairobi ,fire & theft,21277.02,19993.71,2020/09/12,Rear-end,5,No,pending,1,13096.44,no,Unknown cause
CLM502524,POL100571,CUST200201,35,Male,Mombasa,Comprehensive ,20527.1,22639.67,"Dec 02, 2020",Head-on,0,Yes,Settled,0,18874.98,No,Claim processing - awaiting docs
CLM511613,POL100413,CUST200972,51,M,Eldoret,fire & theft,10170.42,207327.02,"Dec 19, 2021",theft,5,0,Open,1,133906.64,,Claim  for  water  damage  (flood)
CLM504675,POL100082,CUST202072,41,,nakuru,fire & theft,17346.88,14595.7,2018/06/25,rollover,9,No,Closed,3,14595.7,no,duplicate submission
CLM506113,POL101047,CUST200024,43,,,Third party,26312.61,24136.24,03-10-2018,rollover,4,0,Settled,0,14384.66,no,Small scratch while parking
CLM511336,POL100737,CUST200191,37,,Eldoret,Comprehensive ,5042.13,10940.49,"Nov 02, 2021",Side-impact,7,,Settled ,1,8846.84,1,Claim processing - awaiting docs
CLM504126,POL100815,CUST200071,46,,Nakuru,Comprehensive,26749.85,23762.01,2019/06/12,Side-impact,6,Yes,Rejected,0,21303.36,1,customer reports theft
CLM507873,POL100675,CUST201768,35,FEMALE,eldoret,Fire & Theft,16404.9,5755.5,2022/12/13,Fire,2,yes,Open,2,5467.35,No,Fire damage in engine
CLM502711,POL101127,CUST201426,24,,Coast,Third-Party,18349.14,28147.63,2023/11/14,Head-on,0,yes,pending,3,23229.9,,Major collision - multiple injuries
CLM508277,POL100940,CUST201585,44,Female,Nakuru,Comprehensive ,24004.35,146280.01,2021/04/24,unknown,2,no,Settled ,0,101260.69,1,Vehicle theft reported
CLM508084,POL100208,CUST202212,28,,eldoret,Third-Party,22766.27,3918.77,"Mar 19, 2022",rollover,3,,pending,3,2516.95,,duplicate submission
CLM510315,POL100196,CUST202281,52,Female,Coast,fire & theft,16542.48,23766.12,"Oct 09, 2019",Fire,7,yes,closed,0,20743.46,,Claim for water damage (flood)
CLM510802,POL100767,CUST201533,27,,nairobi,fire & theft,16207.6,7119.63,"May 08, 2021",theft,6,No,closed,0,3579.61,no,Rear ended on highway
CLM500038,POL100622,CUST200348,50,Female,Nairobi ,fire & theft,5397.63,14982.48,2024/09/07,unknown,3,No,Rejected,2,8530.04,Yes,Claim processing - awaiting docs
CLM511700,POL100354,CUST201815,35,F,nairobi,fire & theft,19229.04,20698.26,"Jun 08, 2019",Rear-end,3,0,pending,3,12493.69,,Claim processing - awaiting docs
CLM503054,POL101029,CUST201987,39,Unknown,Eldoret,Comprehensive ,27628.92,10126.67,"Sep 11, 2022",unknown,7,no,Settled,0,N/A,1,Vehicle theft reported
CLM504294,POL100614,CUST200317,40,Unknown,Naivasha,Third party,25107.47,239793.68,2023/02/11,unknown,5,yes,Closed,0,170644.94,yes,Major collision - multiple injuries
CLM510552,POL100577,CUST200619,28,Male,Nairobi ,Comprehensive,17547.88,14903.02,"Feb 04, 2019",Head-on,1,yes,Settled ,2,14903.02,,Small scratch while parking
CLM511390,POL100144,CUST201919,30,,Nairobi ,Comprehensive ,22697.57,16785.97,22-04-2023,Head-on,4,0,Open,0,15991.47,Yes,Claim processing - awaiting docs
CLM511581,POL100257,CUST202487,58,Male,Coast,Fire & Theft,11257.16,14992.17,2024/04/12,Side-impact,8,yes,pending,1,N/A,,Small scratch while parking
CLM505358,POL100346,CUST201180,18,male,Eldoret,Fire & Theft,28654.52,17753.58,"May 21, 2020",Fire,1,0,closed,2,6274.35,yes,customer reports theft
CLM509501,POL100516,CUST202261,56,M,naivasha,Third-Party,14147.95,40060.21,"Jun 15, 2024",Unknown,7,no,Open,0,23127.89,,Unknown  cause!!
CLM508214,POL100086,CUST200144,41,FEMALE,Naivasha,Third-Party,15952.06,28046.09,"Aug 06, 2023",Head-on,2,yes,pending,2,14958.41,0,duplicate submission
CLM500270,POL101072,CUST200553,36,Unknown,Coast,Third-Party,1000,26363.51,2024/05/02,unknown,5,yes,pending,2,15171.41,Yes,Minor bumper damage
CLM502012,POL101036,CUST201869,28,,Coast,Comprehensive,10609.56,24229.01,"Oct 05, 2022",Side-impact,6,No,Settled,0,24229.01,1,Major collision - multiple injuries
CLM511267,POL101036,CUST201749,62,Female,nakuru,Third-Party,24366.47,29659.81,"Nov 22, 2019",Rear-end,2,No,Settled ,1,29659.81,,Small scratch while parking
CLM509911,POL100178,CUST202244,18,FEMALE,Coast,Third-Party,15639.98,79761.24,28-04-2022,Rear-end,4,Yes,Rejected,1,N/A,Yes,Major collision - multiple injuries!!
CLM508651,POL100468,CUST200417,35,Male,Naivasha,fire & theft,9173.63,5648.23,26-08-2021,Fire,3,yes,Settled ,1,4717.62,No,Minor bumper damage
CLM505863,POL100501,CUST200453,18,Unknown,Kisumu,Comprehensive,16554.19,9636.7,"Jul 29, 2023",Slip,6,1,Settled,1,4174.7,0,Rear ended on highway!!
CLM507565,POL100028,CUST201851,61,,Mombasa,Fire & Theft,16790.67,1069.95,,unknown,4,Yes,Settled ,0,762.01,0,Fire damage in engine
CLM506448,POL100764,CUST202553,18,male,nairobi,Fire & Theft,15869.16,4713.12,"Oct 11, 2020",Fire,4,Yes,Closed,0,4031.18,no,Fire damage in engine
CLM502930,POL101299,CUST202346,44,M,Kisumu,Fire & Theft,20038.16,27072.35,"May 22, 2021",Slip,4,,closed,1,20219.65,no,Small scratch while parking
CLM505310,POL100664,CUST201400,43,,Kisumu,Comprehensive ,11246.8,39081.1,"May 12, 2024",Fire,2,,Closed,1,34205.85,0,duplicate submission
CLM502923,POL100982,CUST201099,29,male,Naivasha,Fire & Theft,16366.39,17153.33,"Nov 12, 2021",Head-on,6,1,Open,3,N/A,1,Minor bumper damage
CLM505391,POL100943,CUST200838,39,FEMALE,Kisumu,Comprehensive,11705.03,6229.51,2024/08/14,Slip,9,Yes,Closed,0,5301.17,,Claim for water damage (flood)
CLM509210,POL100829,CUST201943,52,,,Third party,13268.9,34650.16,"Mar 06, 2019",Rear-end,7,Yes,Settled,1,14177.64,1,Claim for water damage (flood)
CLM503185,POL100147,CUST200284,48,,Mombasa,Comprehensive,3035.17,26782.56,2020/07/22,Slip,6,no,Open,0,22373.86,0,Unknown cause
CLM510689,POL100488,CUST201509,32,Male,Nairobi ,Comprehensive ,9212.45,28359.8,"May 17, 2018",Rear-end,7,1,Closed,2,22737.67,1,Fire damage in engine
CLM507847,POL101217,CUST200966,41,F,mombasa,Fire & Theft,20642.3,27646.4,2021/08/10,Head-on,2,No,closed,0,16107,,Claim for water damage (flood)
CLM509087,POL100877,CUST202479,45,Male, coast,fire & theft,20736.97,27718.29,"Mar 20, 2024",Unknown,0,no,Open,1,21200.49,no,duplicate submission
CLM507724,POL101136,CUST202378,44,Female,Nairobi ,Third party,14301.96,3904.78,2024/02/25,unknown,4,1,Open,0,2940.47,Yes,Slip  and  fall  -  claim  for  medical
CLM508975,POL100207,CUST201643,33,Male,Nairobi ,Comprehensive ,37125.02,121917.56,24-02-2020,Slip,6,no,Settled ,0,N/A,1,Vehicle theft reported
CLM504024,POL100938,CUST201235,24,F,Nairobi ,Comprehensive,5666.45,13834.12,2021/04/16,unknown,0,no,Rejected,0,5807.85,,Rear ended on highway!!
CLM511550,POL100640,CUST201131,51,,Naivasha,Fire & Theft,4009.91,44762.14,"Apr 09, 2021",Slip,8,0,Open,0,38395.44,Yes,Slip and fall - claim for medical
CLM501676,POL100362,CUST200459,23, , coast,Comprehensive,7914.65,7238.26,12-05-2022,theft,2,yes,Rejected,1,N/A,yes,Claim  for  water  damage  (flood)
CLM502089,POL101107,CUST201311,37,F,eldoret,Fire & Theft,9365.12,23072.86,2021/11/04,rollover,2,,Rejected,0,23072.86,0,Claim  for  water  damage  (flood)
CLM504074,POL101279,CUST201994,31, ,Nakuru,Third-Party,11845.43,31442.91,02-05-2024,theft,4,no,Open,0,19570.98,0,Minor bumper damage
CLM510965,POL100045,CUST201226,43,Female,nakuru,Comprehensive,23929.69,46254.61,2024/09/04,Fire,7,0,Settled,1,41171.54,no,Unknown  cause
CLM505057,POL100091,CUST201376,51,,Eldoret,Fire & Theft,22482.43,16070.23,"Feb 28, 2024",theft,6,Yes,pending,0,11228.8,1,Small scratch while parking
CLM508005,POL100276,CUST200826,39,Unknown,Eldoret,Third party,23220.27,16193.94,"Mar 09, 2021",Side-impact,7,1,Closed,1,11159.77,0,Unknown cause
CLM507813,POL100371,CUST200316,31,,nakuru,Comprehensive,12398.39,20912.98,2021/11/25,Unknown,6,,pending,2,15177.13,Yes,Claim for water damage (flood)
CLM505455,POL100487,CUST201139,45,Unknown,eldoret,Third-Party,18769.14,6532.35,2019/10/08,theft,4,Yes,Settled ,2,3915.56,No,Claim for water damage (flood)
CLM506909,POL100803,CUST202146,27,M,,Third-Party,15621.27,15477.6,2022/08/01,Slip,7,,Settled ,1,12877.84,yes,Rear ended on highway
CLM510700,POL100144,CUST201230,52,male,nakuru,Comprehensive,3677.78,33313.55,2024/05/20,rollover,9,0,Open,1,33313.55,0,Unknown cause
CLM511653,POL100145,CUST201180,18,M,naivasha,fire & theft,19681.94,17795.62,26-12-2023,Head-on,6,No,Settled ,0,N/A,1,Slip and fall - claim for medical
CLM507684,POL100858,CUST200328,20,FEMALE,Eldoret,Comprehensive,12761.23,45331.22,26-11-2020,Head-on,0,1,Open,1,29511.97,No,Claim processing - awaiting docs
CLM502378,POL100199,CUST202543,56,Unknown,naivasha,Comprehensive ,9291.99,25647.59,30-06-2020,Rear-end,1,no,Settled,0,20968.62,No,Minor bumper damage
CLM506924,POL100870,CUST201297,33,male,Nairobi ,Comprehensive ,12870.46,17721.62,2023/06/15,Rear-end,5,,Settled ,1,4891.41,,duplicate submission
CLM504920,POL100532,CUST200761,30,,Mombasa,Fire & Theft,15860.52,11017.69,"Oct 11, 2018",Fire,6,0,Closed,1,7515.8,0,Rear ended on highway
CLM508293,POL101266,CUST201230,41,F,NAIROBI,Comprehensive ,19617.77,21069.96,2018/01/22,Slip,6,No,Open,0,N/A,no,Major collision - multiple injuries
CLM511663,POL101236,CUST201952,53,,,Comprehensive,26021.15,17993.02,16-07-2018,Side-impact,2,Yes,Settled ,1,12200.95,no,Rear ended on highway
CLM501665,POL101235,CUST201871,57,,Naivasha,Comprehensive ,18430.57,3784.82,2020/06/10,rollover,2,0,Closed,0,2088.09,yes,Claim for water damage (flood)
CLM511731,POL100661,CUST200045,40,Unknown,eldoret,Third party,5341.3,7159.11,2019/03/10,unknown,1,1,Rejected,0,4973.56,1,Vehicle theft reported
CLM508274,POL100289,CUST202215,42,Male,mombasa,Comprehensive ,27838.28,13098.56,21-11-2021,theft,11,no,pending,1,10329.74,,Fire damage in engine
CLM504322,POL101063,CUST200446,31,FEMALE,Eldoret,Comprehensive,26781.78,28212.95,"Mar 21, 2022",Rear-end,6,No,Closed,0,17539.44,1,Unknown cause
CLM508164,POL101049,CUST200422,41,Male,naivasha,Comprehensive ,12874.59,31899.8,2019/05/23,Fire,5,No,Settled,0,14724.17,yes,Major collision - multiple injuries
CLM503741,POL100333,CUST200680,24,,naivasha,fire & theft,14739.79,3412.65,2023/10/20,Fire,9,,Rejected,0,N/A,no,Unknown cause
CLM508840,POL100234,CUST200582,35,,nairobi,Comprehensive,5119.5,31461.4,"Aug 06, 2022",unknown,9,yes,Settled ,1,23799.38,,Claim processing - awaiting docs!!
CLM504305,POL101175,CUST202298,35,Male,Nakuru,fire & theft,10815.55,30715.67,2018/06/01,Unknown,3,1,Open,0,21367.51,1,Unknown cause
CLM505658,POL100949,CUST201115,39,Female, coast,Third party,3807.58,6589.41,"Feb 28, 2023",Slip,3,1,Settled ,1,5272.98,no,Small scratch while parking
CLM501087,POL100472,CUST201795,57,male,Eldoret,Comprehensive,17331.03,20482.78,"Jul 03, 2023",Head-on,7,0,Rejected,1,17336.96,0,Unknown cause
CLM509741,POL100614,CUST200369,22,M,NAIROBI,Third-Party,13455.5,22627.31,2024/09/21,Fire,6,yes,Closed,1,11313.38,No,Claim for water damage (flood)
CLM501170,POL101228,CUST201576,33,male,Mombasa,Fire & Theft,25002.3,5993.69,27-06-2019,Rear-end,2,yes,Closed,1,3122.06,1,Claim processing - awaiting docs
CLM501251,POL100771,CUST200215,39,male,eldoret,Fire & Theft,21550.13,36601.62,2019/06/10,rollover,6,no,pending,0,11515.34,yes,duplicate submission
CLM508744,POL101053,CUST202333,31,M,NAIROBI,Comprehensive ,2059.57,141814.08,"Dec 06, 2022",Side-impact,4,,Rejected,1,137211.37,Yes,duplicate submission
CLM510712,POL100825,CUST201074,18,male, coast,Fire & Theft,18516.98,219977.7,"Nov 21, 2018",Rear-end,0,1,Rejected,1,211312.62,No,Minor bumper damage
CLM501847,POL100134,CUST202277,41,,mombasa,Comprehensive,15334.55,9547.01,2024/05/16,theft,8,,Closed,0,6917.86,,Major collision - multiple injuries
CLM500034,POL100529,CUST201394,40,M,Eldoret,Comprehensive ,33517.27,18053.87,26-03-2024,theft,7,0,Closed,0,6814.56,No,Claim for water damage (flood)
CLM503974,POL100106,CUST200273,28,Unknown,nairobi,Third party,1864.36,15665.82,"Sep 01, 2021",Rear-end,8,no,Rejected,4,11342.25,No,Vehicle theft reported
CLM509194,POL100967,CUST200974,33,,Kisumu,Third party,27043.77,4756.62,27-12-2023,unknown,3,,Settled ,1,4756.62,,Unknown cause
CLM506565,POL101064,CUST202579,51,FEMALE,NAIROBI,Comprehensive ,22655.34,43043.2,21-11-2021,Slip,9,yes,Open,1,26775.71,0,Small scratch while parking
CLM501430,POL101256,CUST202553,34,Female,Nairobi ,N/A,4279.86,40713.9,2018/08/03,Head-on,5,,closed,3,N/A,0,Vehicle theft reported
CLM506118,POL101159,CUST201545,48,M,nakuru,Fire & Theft,16379.76,14851.85,"May 23, 2020",Fire,5,0,Settled ,2,7128.36,0,Minor bumper damage
CLM510229,POL100518,CUST201354,48,F,eldoret,Comprehensive,9320.26,57958.93,"Jul 13, 2022",unknown,1,,Settled,2,N/A,1,Fire damage in engine
CLM500808,POL101001,CUST201121,33,Unknown,nairobi,Third party,6793.06,20934.97,14-03-2023,Rear-end,5,no,Rejected,1,10138.75,1,Unknown cause
CLM504839,POL101087,CUST202106,38,Unknown,naivasha,Third-Party,23333.57,2214.74,2019/03/15,Head-on,7,No,Settled,1,1791.51,No,Minor bumper damage
CLM506180,POL101044,CUST201824,48,,Nairobi ,Comprehensive,14528.29,7267.72,"Jan 31, 2023",Head-on,8,1,Settled,1,3570.93,Yes,Fire damage in engine
CLM508247,POL101237,CUST202058,55,,nakuru,Comprehensive ,8896.72,21572.19,2024/05/19,Side-impact,0,No,Open,2,10937.33,1,Small scratch while parking
CLM502530,POL101169,CUST201662,42,Male,nakuru,Third-Party,20689.01,11313.14,"Oct 03, 2019",Side-impact,4,no,Settled,2,7216.85,No,Rear ended on highway
CLM509152,POL100020,CUST202313,56,FEMALE,nakuru,Third-Party,12563.03,27017.09,23-11-2019,Slip,6,no,Open,0,23803.03,no,duplicate submission
CLM505495,POL100376,CUST202536,39,M, coast,Third party,6740.61,50125.01,"Aug 11, 2018",unknown,5,Yes,pending,3,29742.52,,Claim processing - awaiting docs!!
CLM503770,POL100106,CUST200340,49,FEMALE,Kisumu,Comprehensive ,20417.55,27154.63,2021/12/25,Slip,0,1,Closed,1,25995.42,no,Vehicle theft reported
CLM510027,POL100522,CUST202136,43,male,eldoret,Comprehensive ,3868.93,248142.56,"Sep 04, 2019",unknown,5,1,pending,0,220590.04,yes,Rear ended on highway
CLM503197,POL100850,CUST202322,24,Female,NAIROBI,Third party,20168.65,27249.81,"Jul 26, 2023",Unknown,7,,Settled ,1,14888.91,,Minor bumper damage
CLM500303,POL100541,CUST200475,46,Male,Mombasa,Fire & Theft,20725.27,26320.7,"May 19, 2021",unknown,3,1,Rejected,3,14386.61,No,Slip and fall - claim for medical
CLM500313,POL100199,CUST201868,32,FEMALE, coast,fire & theft,15123.03,34326.45,12-03-2019,theft,1,0,Settled ,0,29693.05,Yes,customer reports theft
CLM510897,POL100660,CUST202009,43,F,eldoret,Fire & Theft,25085.53,25415.23,"Feb 27, 2024",Side-impact,5,no,Settled ,0,21384.89,0,Major collision - multiple injuries
CLM505094,POL100186,CUST200746,42,Unknown,eldoret,Third-Party,18783.01,16550.19,2020/08/20,theft,2,No,Settled,2,14556.96,1,Unknown cause
CLM500244,POL100711,CUST201972,18,Female,,Comprehensive,18492.48,33559.02,2022/02/07,Rear-end,0,0,closed,1,16714.2,,Minor bumper damage
CLM507990,POL100993,CUST201930,62,male,eldoret,Comprehensive,1368.43,21223.5,2018/01/01,unknown,5,no,Closed,0,11545.87,0,Small  scratch  while  parking
CLM508814,POL100966,CUST202361,20,male,Mombasa,Comprehensive ,20429.26,6618.54,"Oct 21, 2023",theft,6,1,Open,0,5728.96,yes,Minor bumper damage
CLM508000,POL100499,CUST200486,24,Male,Nakuru,Third-Party,19492.3,45092.53,2024/08/01,Unknown,2,,Closed,1,36676.48,Yes,Rear  ended  on  highway
CLM509605,POL100902,CUST202059,37,FEMALE,eldoret,Comprehensive,14180.09,36653.95,2019/07/13,Slip,9,,Open,1,24774.7,1,Major collision - multiple injuries
CLM500935,POL100888,CUST201554,50,male,nairobi,Comprehensive,1440.21,32303.49,"Sep 10, 2024",Unknown,7,no,Rejected,2,20320.39,yes,Vehicle theft reported
CLM503528,POL101093,CUST200127,34,M,Naivasha,Third-Party,15504.52,34625.66,2022/05/02,rollover,3,,closed,1,N/A,Yes,Claim processing - awaiting docs
CLM510103,POL101197,CUST202297,49,Male,Nakuru,fire & theft,9498.72,18753.59,12-07-2022,Fire,6,yes,closed,0,10580.44,,Rear ended on highway
CLM503395,POL100614,CUST202416,59,Female,eldoret,Fire & Theft,12632.23,16352.29,"Jun 01, 2020",Head-on,6,No,closed,2,14446.16,Yes,duplicate submission
CLM506407,POL100378,CUST200995,47,Male,Kisumu,Comprehensive ,20168.02,40043.51,2019/09/22,Unknown,8,yes,Open,0,20821.12,no,Vehicle theft reported
CLM504458,POL100280,CUST201084,26,Female,eldoret,Third-Party,21678.1,261892.95,"Sep 03, 2020",Rear-end,7,No,Open,0,190198.61,1,Unknown cause
CLM511684,POL101017,CUST201991,40,Male,nairobi,Third party,1000,22503.6,"Dec 23, 2021",Rear-end,7,No,Settled,1,8053.14,yes,Minor bumper damage
CLM502269,POL100738,CUST201518,31,M,mombasa,Comprehensive ,18479.14,12413.69,2024/01/14,unknown,3,no,Open,2,1413.61,Yes,duplicate submission
CLM506783,POL100600,CUST202382,62,FEMALE,NAIROBI,Fire & Theft,11510.25,45134.14,"Oct 19, 2020",Fire,6,no,Closed,1,N/A,no,Fire damage in engine
CLM505516,POL100431,CUST202419,33,Female,Kisumu,Comprehensive ,10077.1,133745.07,"Apr 18, 2021",Head-on,4,yes,pending,3,117716.2,1,Major collision - multiple injuries
CLM510328,POL100257,CUST200966,38,F,Mombasa,Third-Party,13332.16,1350.43,"Dec 30, 2019",unknown,8,yes,Settled ,0,1082.1,1,Rear ended on highway
CLM500278,POL101245,CUST202021,37,Female,mombasa,fire & theft,7102.56,18031.15,2023/02/02,Rear-end,5,1,closed,0,14467.92,no,Claim for water damage (flood)
CLM511770,POL100473,CUST200093,33,Female,naivasha,Comprehensive,21133.59,32750.3,11-12-2022,rollover,0,yes,Open,2,29716.43,no,Claim for water damage (flood)
CLM501452,POL101009,CUST202416,50,,naivasha,Comprehensive ,16744.91,654.42,06-04-2021,rollover,8,no,Settled,0,441.22,0,Claim for water damage (flood)
CLM505752,POL101034,CUST201761,25,Female,Eldoret,Third-Party,19992.45,8762.62,"Jun 05, 2021",Rear-end,5,no,closed,0,6830.01,no,Minor bumper damage
CLM504051,POL100047,CUST201057,34,male,,N/A,11901.97,29030.79,2020/03/31,Fire,4,0,closed,1,20466.26,0,Small scratch while parking
CLM500546,POL101254,CUST200503,32,Unknown,Coast,Fire & Theft,29476.12,2113.56,"Nov 22, 2021",Unknown,0,no,Closed,0,1530.03,1,Claim for water damage (flood)
CLM504462,POL100364,CUST201711,43,F,Eldoret,fire & theft,20571.64,14922.64,"Jan 09, 2023",unknown,8,Yes,closed,4,9731,no,customer reports theft
CLM500119,POL101073,CUST200138,24,male, coast,Comprehensive ,13190.04,35968.53,"Jan 27, 2018",theft,5,0,pending,3,21913.87,1,Claim for water damage (flood)
CLM501268,POL100340,CUST200016,18,male,Kisumu,fire & theft,13234.17,9.82,2024/03/18,Head-on,0,No,pending,2,8.77,1,Vehicle theft reported
CLM505755,POL101123,CUST201013,46,M,Coast,Third-Party,13999.64,107335.51,,Rear-end,7,1,Settled,0,32639.07,0,Rear ended on highway
CLM509126,POL100926,CUST202558,49,Female,eldoret,Third party,21576.78,9067.77,05-05-2023,unknown,2,No,Settled,0,N/A,1,Claim processing - awaiting docs
CLM509896,POL100798,CUST201665,42,Female,Coast,Third party,9829.25,339588.9,2024/05/18,rollover,8,No,Open,0,162623.89,Yes,Small scratch while parking
CLM510390,POL100293,CUST201264,29,Unknown,Nakuru,Comprehensive,9857.56,38283.29,2020/05/04,Unknown,2,Yes,Closed,0,38283.29,no,Slip and fall - claim for medical
CLM507156,POL100316,CUST201571,18,FEMALE,nakuru,Third-Party,35922.13,20487.61,24-03-2018,Slip,1,no,Settled ,2,8290.82,yes,duplicate submission
CLM511973,POL100225,CUST200847,33,Male,Naivasha,Third party,22134.93,15722.67,"Mar 17, 2024",Rear-end,4,,Settled ,0,7630.52,1,Small scratch while parking
CLM503765,POL100409,CUST200594,18,FEMALE,eldoret,Comprehensive,13556.49,199299.28,"Nov 17, 2019",unknown,1,0,Settled ,3,125191.83,0,Major collision - multiple injuries
CLM506274,POL101272,CUST202509,60,F,NAIROBI,Comprehensive ,14287.34,38605.26,"Oct 08, 2022",Side-impact,0,Yes,closed,0,26010.93,no,Unknown cause
CLM505085,POL100621,CUST200498,58,FEMALE,Kisumu,Third party,20836.55,32211.79,2024/03/14,Unknown,7,,Closed,1,25134.26,1,Major collision - multiple injuries
CLM507456,POL100766,CUST202126,55,F,Coast,Third-Party,3494.18,74694.6,2021/06/04,Fire,1,yes,Settled ,2,N/A,Yes,Vehicle theft reported
CLM501119,POL100945,CUST200658,36,Female,naivasha,Fire & Theft,17220.42,6003.41,2021/04/25,rollover,2,,Settled,0,3976.54,No,Slip and fall - claim for medical
CLM508235,POL101263,CUST201495,36,,Mombasa,Third party,22895.69,37299.16,2023/05/12,Head-on,0,0,Settled ,1,37098.19,1,Major collision - multiple injuries
CLM508804,POL100087,CUST200556,32,F,mombasa,fire & theft,6050.71,10037.3,"May 15, 2019",Fire,2,yes,Settled,1,8058.44,no,Unknown cause
CLM501465,POL100609,CUST201345,51,Unknown,Kisumu,fire & theft,11762.6,9656.7,07-05-2021,Side-impact,1,No,Open,2,6241.22,no,Major collision - multiple injuries!!
CLM508495,POL100277,CUST201313,18,Female,Eldoret,Third-Party,23641.04,28409.75,2019/03/15,unknown,4,yes,Open,0,10701.17,,Slip and fall - claim for medical!!
CLM501369,POL100047,CUST201448,36,FEMALE,Nairobi ,Third party,7411,5868.17,"Feb 13, 2019",Rear-end,7,No,Open,1,2295.31,Yes,Claim for water damage (flood)
CLM501061,POL101292,CUST200303,69,FEMALE,Kisumu,fire & theft,18497.01,21380.83,2023/01/25,rollover,6,,closed,1,10175.49,Yes,Fire damage in engine
CLM504042,POL101043,CUST201095,36,F,NAIROBI,Fire & Theft,8091.4,39511.82,"Feb 27, 2020",theft,3,,Settled ,0,39511.82,1,Small  scratch  while  parking
CLM504726,POL101175,CUST200318,59,,nairobi,Third party,12374.82,59500.75,"Mar 03, 2018",Unknown,5,,Open,2,59500.75,,Unknown  cause
CLM509449,POL101177,CUST200082,36,Unknown,Nairobi ,Comprehensive,12363.08,22605.92,2024/01/11,theft,3,1,Open,1,21303.47,no,Claim processing - awaiting docs
CLM507138,POL100791,CUST202561,42,M,Eldoret,Comprehensive ,21531.24,20725.13,17-05-2018,unknown,5,,Rejected,2,14965.63,1,Slip and fall - claim for medical
CLM503931,POL101167,CUST202510,28,Female, coast,Comprehensive,22852.66,39276.39,2021/06/29,Head-on,1,no,Settled,1,30817.22,Yes,Minor bumper damage
CLM507940,POL100249,CUST200491,28,F, coast,Comprehensive,13852.85,21152.71,27-07-2023,Fire,8,yes,Settled,2,11718.15,No,duplicate submission
CLM500131,POL100736,CUST202199,68,male,,Third-Party,22502.71,7398.35,25-12-2021,Rear-end,5,yes,pending,1,5983.04,No,Fire damage in engine
CLM508912,POL100457,CUST200952,31,FEMALE,Nairobi ,Third-Party,8650.04,11796.19,"Aug 19, 2023",Side-impact,6,no,Settled ,1,9078.38,1,Slip and fall - claim for medical
CLM504339,POL100506,CUST200619,37,FEMALE,Nakuru,Third-Party,21132.86,22780.15,2021/09/24,Slip,4,,Rejected,0,15958.05,0,Minor bumper damage
CLM501541,POL101138,CUST202097,30,FEMALE,Naivasha,Third-Party,23116.69,31725.86,2021/05/25,Rear-end,7,,pending,0,28057.95,no,Claim for water damage (flood)
CLM509366,POL100659,CUST202130,59,M,Mombasa,Third-Party,11377.96,14619.81,11-02-2024,unknown,10,no,Settled ,1,10480.41,0,Major collision - multiple injuries
CLM507961,POL100723,CUST201031,45,,Kisumu,Third party,15632.26,24907.31,2022/07/30,unknown,5,0,pending,0,24220.32,no,Claim processing - awaiting docs
CLM503611,POL100730,CUST200374,42,,mombasa,Comprehensive ,6587.46,28573.35,,unknown,6,no,Settled ,0,20385.3,0,Minor bumper damage
CLM510553,POL100844,CUST202037,25,Male, coast,Comprehensive ,14743.13,2226.13,"Apr 10, 2024",Slip,9,no,pending,0,1856.27,1,Small scratch while parking
CLM506215,POL101280,CUST201461,31,FEMALE,Mombasa,Third party,14196.06,9079.72,"Mar 19, 2023",Fire,1,,Open,1,7677.09,1,customer reports theft
CLM502141,POL100674,CUST202320,41,FEMALE,Naivasha,Third party,14846.11,33002.32,"Jan 09, 2018",rollover,6,no,Settled ,2,22783.43,yes,Slip and fall - claim for medical
CLM502225,POL100948,CUST200663,18,FEMALE,naivasha,Fire & Theft,5359.29,12455.43,16-01-2021,Rear-end,1,0,Settled,1,12125.21,Yes,Vehicle theft reported
CLM511853,POL101139,CUST202572,66,Female,naivasha,Third party,8915.65,32380.98,11-06-2020,theft,2,Yes,pending,0,15507.28,0,Major collision - multiple injuries
